Project,Module,File,GT,TFIDF@10,Score@10,TFIDF@20,Score@20,TFIDF@30,Score@30,TFIDF@40,Score@40,TFIDF@50,Score@50,TFIDF@60,Score@60,TFIDF@70,Score@70,TFIDF@80,Score@80,TFIDF@90,Score@90
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPathIterator.java,Apps,Apps,51.83,Apps,51.83,Apps,51.83,Apps,51.83,Apps,51.83,None,51.83,None,51.83,None,51.83,None,51.83
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/TurnServer.java,BBB web,BBB web,88.12,BBB web,88.12,BBB web,88.12,BBB web,88.12,BBB web,88.12,BBB web,88.12,BBB web,88.12,BBB web,88.12,None,88.12
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/inbound/InboundConnectionFailure.java,FreeSWITCH,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11,FSESL,101.11
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PdfConversionInvalid.java,None,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,None,82.68
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/FileTypeConstants.java,None,BBB web,86.55,BBB web,86.55,BBB web,86.55,BBB web,86.55,BBB web,86.55,BBB web,86.55,BBB web,86.55,BBB web,86.55,None,86.55
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/RedisStorageService.java,None,BBB web,51.91,BBB web,51.91,BBB web,51.91,BBB web,51.91,BBB web,51.91,None,51.91,None,51.91,None,51.91,None,51.91
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAliveService.java,BBB web,BBB web,87.88,BBB web,87.88,BBB web,87.88,BBB web,87.88,BBB web,87.88,BBB web,87.88,BBB web,87.88,BBB web,87.88,None,87.88
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocConversionProgress.java,None,BBB web,82.73,BBB web,82.73,BBB web,82.73,BBB web,82.73,BBB web,82.73,BBB web,82.73,BBB web,82.73,BBB web,82.73,None,82.73
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/RecordConferenceCommand.java,FreeSWITCH,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ConferenceCheckRecordCommand.java,FreeSWITCH,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98,FreeSWITCH,101.98
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/OfficeDocumentValidator.java,None,BBB web,89.56,BBB web,89.56,BBB web,89.56,BBB web,89.56,BBB web,89.56,BBB web,89.56,BBB web,89.56,BBB web,89.56,None,89.56
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/IVoiceConferenceService.java,FreeSWITCH,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47,FreeSWITCH,97.47
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/DocInvalidMimeType.java,None,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,BBB web,82.68,None,82.68
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchStatusReplyEvent.java,FreeSWITCH,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74,FreeSWITCH,100.74
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageExtractorImp.java,None,BBB web,83.79,BBB web,83.79,BBB web,83.79,BBB web,83.79,BBB web,83.79,BBB web,83.79,BBB web,83.79,BBB web,83.79,None,83.79
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PngCreatorImp.java,None,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26,BBB web,92.26
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/UserCleanupTimerTask.java,BBB web,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01,BBB web,95.01
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/ConfRecording.java,FreeSWITCH,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserJoinedEvent.java,FreeSWITCH,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06,FreeSWITCH,99.06
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/handlers/Office2PdfConverterHandler.java,None,BBB web,82.64,BBB web,82.64,BBB web,82.64,BBB web,82.64,BBB web,82.64,BBB web,82.64,BBB web,82.64,BBB web,82.64,None,82.64
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/EjectUserCommand.java,FreeSWITCH,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26,FreeSWITCH,109.26
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/IDelayedCommandListener.java,FreeSWITCH,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23,FreeSWITCH,109.23
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/GetUsersStatusCommand.java,FreeSWITCH,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22,FreeSWITCH,103.22
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConfRunningEvent.java,FreeSWITCH,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92,FreeSWITCH,101.92
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/PathData.java,Apps,Apps,63.53,Apps,63.53,Apps,63.53,Apps,63.53,Apps,63.53,Apps,63.53,None,63.53,None,63.53,None,63.53
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessage.java,None,BBB web,42.13,BBB web,42.13,BBB web,42.13,BBB web,42.13,None,42.13,None,42.13,None,42.13,None,42.13,None,42.13
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/CountingPageException.java,None,BBB web,79.89,BBB web,79.89,BBB web,79.89,BBB web,79.89,BBB web,79.89,BBB web,79.89,BBB web,79.89,None,79.89,None,79.89
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserTalkingEvent.java,FreeSWITCH,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/HeaderParser.java,FreeSWITCH,FSESL,87.97,FSESL,87.97,FSESL,87.97,FSESL,87.97,FSESL,87.97,FSESL,87.97,FSESL,87.97,FSESL,87.97,None,87.97
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserMutedEvent.java,FreeSWITCH,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54,FreeSWITCH,102.54
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/ESLEventListener.java,FreeSWITCH,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,FreeSWITCH,89.61,None,89.61
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/DelayedCommandSenderService.java,FreeSWITCH,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36,FreeSWITCH,105.36
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEventHeaderNames.java,FreeSWITCH,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26,FSESL,116.26
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PdfPageCounter.java,None,BBB web,85.71,BBB web,85.71,BBB web,85.71,BBB web,85.71,BBB web,85.71,BBB web,85.71,BBB web,85.71,BBB web,85.71,None,85.71
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/FreeswitchApplication.java,FreeSWITCH,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48,FreeSWITCH,92.48
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/ConversionMessageConstants.java,None,BBB web,81.83,BBB web,81.83,BBB web,81.83,BBB web,81.83,BBB web,81.83,BBB web,81.83,BBB web,81.83,BBB web,81.83,None,81.83
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/AudioFloorChangedEvent.java,FreeSWITCH,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45,FreeSWITCH,101.45
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/ForceEjectUserCommand.java,FreeSWITCH,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96,FreeSWITCH,113.96
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUsersStatusEvent.java,FreeSWITCH,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31,FreeSWITCH,100.31
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/FreeswitchHeartbeatEvent.java,FreeSWITCH,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62,FreeSWITCH,101.62
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/MuteUserCommand.java,FreeSWITCH,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85,FreeSWITCH,110.85
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/ConferenceServerListener.java,FreeSWITCH,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45,FreeSWITCH,102.45
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/PageConvertProgressMessage.java,None,BBB web,81.80,BBB web,81.80,BBB web,81.80,BBB web,81.80,BBB web,81.80,BBB web,81.80,BBB web,81.80,BBB web,81.80,None,81.80
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceUserLeftEvent.java,FreeSWITCH,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30,FreeSWITCH,103.30
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/MessageSender.java,None,BBB web,47.49,BBB web,47.49,BBB web,47.49,BBB web,47.49,None,47.49,None,47.49,None,47.49,None,47.49,None,47.49
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/PngCreator.java,None,BBB web,83.62,BBB web,83.62,BBB web,83.62,BBB web,83.62,BBB web,83.62,BBB web,83.62,BBB web,83.62,BBB web,83.62,None,83.62
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/callback/CallbackUrlService.java,BBB web,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72,BBB web,103.72
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/AbstractEslClientHandler.java,FreeSWITCH,FSESL,87.78,FSESL,87.78,FSESL,87.78,FSESL,87.78,FSESL,87.78,FSESL,87.78,FSESL,87.78,FSESL,87.78,None,87.78
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageToConvert.java,None,BBB web,84.34,BBB web,84.34,BBB web,84.34,BBB web,84.34,BBB web,84.34,BBB web,84.34,BBB web,84.34,BBB web,84.34,None,84.34
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/CheckFreeswitchStatusCommand.java,FreeSWITCH,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30,FreeSWITCH,110.30
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PresentationToConvert.java,None,BBB web,80.01,BBB web,80.01,BBB web,80.01,BBB web,80.01,BBB web,80.01,BBB web,80.01,BBB web,80.01,BBB web,80.01,None,80.01
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-message/src/main/java/org/bigbluebutton/common2/redis/pubsub/ReceivedMessageHandler.java,None,BBB web,48.11,BBB web,48.11,BBB web,48.11,BBB web,48.11,None,48.11,None,48.11,None,48.11,None,48.11,None,48.11
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/Geom.java,Apps,Apps,55.00,Apps,55.00,Apps,55.00,Apps,55.00,Apps,55.00,None,55.00,None,55.00,None,55.00,None,55.00
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/turn/StunTurnService.java,BBB web,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98,BBB web,91.98
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceConferenceEvent.java,FreeSWITCH,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38,FreeSWITCH,102.38
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/internal/debug/ChannelEventRunnable.java,FreeSWITCH,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05,FSESL,97.05
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/example/ExampleClient.java,FreeSWITCH,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46,FSESL,105.46
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/SendMsg.java,FreeSWITCH,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79,FSESL,104.79
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/web/services/KeepAlivePong.java,BBB web,BBB web,87.79,BBB web,87.79,BBB web,87.79,BBB web,87.79,BBB web,87.79,BBB web,87.79,BBB web,87.79,BBB web,87.79,None,87.79
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/freeswitch/actions/BroadcastConferenceCommand.java,FreeSWITCH,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23,FreeSWITCH,111.23
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/PageCounterService.java,None,BBB web,80.65,BBB web,80.65,BBB web,80.65,BBB web,80.65,BBB web,80.65,BBB web,80.65,BBB web,80.65,BBB web,80.65,None,80.65
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/Shapes.java,Apps,Apps,61.61,Apps,61.61,Apps,61.61,Apps,61.61,Apps,61.61,Apps,61.61,None,61.61,None,61.61,None,61.61
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-apps/src/main/scala/org/bigbluebutton/core/util/jhotdraw/BezierPath.java,Apps,Apps,58.84,Apps,58.84,Apps,58.84,Apps,58.84,Apps,58.84,None,58.84,None,58.84,None,58.84,None,58.84
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/ThumbnailCreatorImp.java,None,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60,BBB web,90.60
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/GeneratedSlidesInfoHelper.java,None,BBB web,80.10,BBB web,80.10,BBB web,80.10,BBB web,80.10,BBB web,80.10,BBB web,80.10,BBB web,80.10,BBB web,80.10,None,80.10
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/SvgImageCreator.java,None,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,None,80.09
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-fsesl-client/src/main/java/org/freeswitch/esl/client/transport/event/EslEvent.java,FreeSWITCH,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58,FSESL,102.58
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/messages/IPresentationCompletionMessage.java,None,BBB web,80.11,BBB web,80.11,BBB web,80.11,BBB web,80.11,BBB web,80.11,BBB web,80.11,BBB web,80.11,BBB web,80.11,None,80.11
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/TextFileCreator.java,None,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,BBB web,80.09,None,80.09
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,akka-bbb-fsesl/src/main/java/org/bigbluebutton/freeswitch/voice/events/VoiceCallStateEvent.java,FreeSWITCH,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80,FreeSWITCH,101.80
bigbluebutton,Presentation Conversion__Redis DB__Redis PubSub,bbb-common-web/src/main/java/org/bigbluebutton/presentation/imp/SlidesGenerationProgressNotifier.java,None,BBB web,86.59,BBB web,86.59,BBB web,86.59,BBB web,86.59,BBB web,86.59,BBB web,86.59,BBB web,86.59,BBB web,86.59,None,86.59
