Project,Module,File,ground truth,BM25,BM25 Score,LLM-S,LLM-S Score,IP-RAG-A
teammates,E2E,src/main/java/teammates/ui/webapi/BasicFeedbackSubmissionAction.java,UI,Logic,91.31,Logic,85,UI
teammates,E2E,src/main/java/teammates/common/util/Logger.java,Common,Common,67.24,Common,100,Common
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorNotificationsPageAxeTest.java,None,None,3.28,None,20,None
teammates,E2E,src/main/java/teammates/storage/search/AccountRequestSearchDocument.java,Storage,Storage,109.68,Storage,85,Storage
teammates,E2E,src/main/java/teammates/ui/webapi/JoinCourseAction.java,UI,Logic,82.12,UI,95,UI
teammates,E2E,src/main/java/teammates/ui/webapi/GenerateEmailAction.java,UI,Logic,70.21,UI,90,None
teammates,E2E,src/e2e/java/teammates/e2e/cases/FeedbackRankRecipientQuestionE2ETest.java,None,None,1.15,Client,70,None
teammates,E2E,src/main/java/teammates/common/datatransfer/NotificationTargetUser.java,Common,Common,87.98,Common,95,Common
teammates,E2E,src/main/java/teammates/ui/request/StudentUpdateRequest.java,UI,UI,59.9,UI,80,UI
teammates,E2E,src/main/java/teammates/logic/api/Logic.java,Logic,Logic,64.5,Logic,100,Logic
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/StudentCourseJoinConfirmationPageAxeTest.java,None,None,2.34,None,50,None
teammates,E2E,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEditPageAxeTest.java,None,None,1.35,Client,95,None
teammates,E2E,src/e2e/java/teammates/e2e/cases/FeedbackTextQuestionE2ETest.java,None,None,1.16,UI,80,None
teammates,E2E,src/main/java/teammates/ui/webapi/CreateAccountAction.java,UI,Logic,82.96,UI,95,None
teammates,E2E,src/main/java/teammates/ui/webapi/ActionMappingException.java,UI,UI,60.6,None,40,Common
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/FeedbackResultsPage.java,None,None,31.7,UI,90,None
teammates,E2E,src/client/java/teammates/client/connector/DatastoreClient.java,Client,Client,131.66,Client,90,Client
teammates,E2E,src/e2e/java/teammates/e2e/util/EmailAccountTest.java,None,None,1.13,Client,80,None
teammates,E2E,src/main/java/teammates/ui/webapi/RestoreCourseAction.java,UI,Logic,76.89,UI,100,UI
teammates,E2E,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseStudentDetailsViewPage.java,None,None,2.32,UI,95,None
teammates,E2E,src/main/java/teammates/common/datatransfer/FeedbackQuestionRecipient.java,Common,Common,87.36,Common,90,Common
teammates,E2E,src/main/java/teammates/ui/output/AccountsData.java,UI,UI,60.34,Common,70,UI
teammates,E2E,src/client/java/teammates/client/scripts/DataMigrationForSanitizedDataInStudentAttributes.java,Client,Client,120.8,Client,90,Client
teammates,E2E,src/main/java/teammates/ui/request/FeedbackResponseCommentBasicRequest.java,UI,UI,60.15,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/webapi/GetCourseJoinStatusAction.java,UI,Logic,72.82,UI,95,None
teammates,E2E,src/main/java/teammates/common/datatransfer/FeedbackParticipantType.java,Common,Common,84.05,Common,90,Common
teammates,E2E,src/main/java/teammates/common/util/Templates.java,Common,Common,75.18,Common,100,Common
teammates,E2E,src/main/java/teammates/ui/webapi/AccountRequestSearchIndexingWorkerAction.java,UI,Logic,72.97,UI,90,None
teammates,E2E,src/main/java/teammates/ui/output/CourseData.java,UI,UI,59.05,UI,95,UI
teammates,E2E,src/client/java/teammates/client/scripts/SingleAccountGoogleIdMigrationScript.java,Client,Client,127.82,Client,95,Client
teammates,E2E,src/main/java/teammates/ui/constants/DefaultInstructorPermissions.java,UI,UI,61.09,Common,90,Common
teammates,E2E,src/e2e/java/teammates/e2e/util/EmailAccount.java,None,None,6.07,Common,90,None
teammates,E2E,src/e2e/java/teammates/e2e/cases/AdminSearchPageE2ETest.java,None,Common,58.11,Client,80,None
teammates,E2E,src/main/java/teammates/ui/output/NotificationData.java,UI,UI,59.17,UI,70,UI
teammates,E2E,src/main/java/teammates/common/datatransfer/logs/GeneralLogEntry.java,Common,Common,84.75,Common,95,Common
teammates,E2E,src/main/java/teammates/ui/request/FeedbackQuestionCreateRequest.java,UI,UI,62.45,UI,80,UI
teammates,E2E,src/main/java/teammates/logic/core/LogicStarter.java,Logic,Logic,149.45,Logic,95,Logic
teammates,E2E,src/main/java/teammates/ui/webapi/PutDataBundleAction.java,UI,Logic,69.68,UI,80,None
teammates,E2E,src/main/java/teammates/ui/webapi/StudentCourseJoinEmailWorkerAction.java,UI,Logic,71.69,UI,90,None
teammates,E2E,src/main/java/teammates/ui/webapi/UpdateCourseAction.java,UI,Logic,75.9,Logic,60,Logic
teammates,E2E,src/main/java/teammates/ui/webapi/BasicCommentSubmissionAction.java,UI,Logic,64.44,UI,100,Logic
teammates,E2E,src/main/java/teammates/ui/output/JoinState.java,UI,UI,60.84,UI,100,UI
teammates,E2E,src/main/java/teammates/ui/output/AccountData.java,UI,UI,59.73,UI,90,UI
teammates,E2E,src/main/java/teammates/logic/external/GoogleCloudLoggingService.java,Logic,Logic,66.64,Logic,100,Logic
teammates,E2E,src/main/java/teammates/storage/api/InstructorsDb.java,Storage,Storage,80.18,Storage,95,Storage
teammates,E2E,src/client/java/teammates/client/scripts/DataBundleRegenerator.java,Client,Client,122.22,Client,100,Client
teammates,E2E,src/main/java/teammates/ui/output/JoinLinkData.java,UI,UI,60.67,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/output/FeedbackResponseCommentData.java,UI,UI,58.03,UI,90,UI
teammates,E2E,src/e2e/java/teammates/e2e/cases/InstructorCourseEditPageE2ETest.java,None,None,5.41,None,0,None
teammates,E2E,src/main/java/teammates/ui/request/CourseUpdateRequest.java,UI,UI,62.45,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/constants/ResourceEndpoints.java,UI,UI,56.41,UI,90,Common
teammates,E2E,src/main/java/teammates/common/util/Config.java,Common,Client,92.3,Common,90,Common
teammates,E2E,src/client/java/teammates/client/scripts/DataMigrationForContributionQuestionDetailsIsZeroSum.java,Client,Client,126.76,Client,75,Client
teammates,E2E,src/main/java/teammates/ui/output/CoursesData.java,UI,UI,60.34,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/webapi/SubmitFeedbackResponsesAction.java,UI,Logic,86.21,UI,90,UI
teammates,E2E,src/main/java/teammates/common/datatransfer/DataBundle.java,Common,Common,85.35,Common,90,Common
teammates,E2E,src/main/java/teammates/common/datatransfer/questions/FeedbackResponseDetails.java,Common,Common,85.6,Common,80,Common
teammates,E2E,src/main/java/teammates/storage/entity/DeadlineExtension.java,Storage,Storage,104.13,Storage,90,Storage
teammates,E2E,src/main/java/teammates/common/util/EmailWrapper.java,Common,Common,83.33,Common,100,Common
teammates,E2E,src/main/java/teammates/ui/output/UsageStatisticsData.java,UI,UI,59.29,UI,95,UI
teammates,E2E,src/main/java/teammates/ui/webapi/SearchAccountRequestsAction.java,UI,Logic,66.67,UI,95,Logic
teammates,E2E,src/main/java/teammates/ui/webapi/GetSessionResultsAction.java,UI,Logic,75.12,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/webapi/FeedbackSessionClosingRemindersAction.java,UI,Logic,86.74,UI,90,UI
teammates,E2E,src/main/java/teammates/ui/request/ErrorReportRequest.java,UI,UI,62.8,UI,60,UI
teammates,E2E,src/main/java/teammates/logic/external/LocalLoggingService.java,Logic,Logic,75.5,Logic,90,Logic
teammates,E2E,src/main/java/teammates/common/datatransfer/ErrorLogEntry.java,Common,Common,84.35,Common,100,Common
teammates,Client,src/main/java/teammates/storage/api/DeadlineExtensionsDb.java,Storage,Storage,94.01,Storage,95,Storage
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/InstructorCourseEnrollPageAxeTest.java,E2E,E2E,118.41,E2E,100,E2E
teammates,Client,src/e2e/java/teammates/e2e/pageobjects/FeedbackSubmitPage.java,E2E,E2E,91.87,E2E,100,E2E
teammates,Client,src/main/java/teammates/ui/webapi/UnauthorizedAccessException.java,UI,UI,60.5,Common,90,Common
teammates,Client,src/main/java/teammates/common/datatransfer/attributes/CourseAttributes.java,Common,Common,78.47,Common,95,Common
teammates,Client,src/main/java/teammates/ui/webapi/GetRegkeyValidityAction.java,UI,Logic,72.93,UI,90,None
teammates,Client,src/main/java/teammates/ui/webapi/ResetAccountRequestAction.java,UI,Logic,79.61,UI,90,UI
teammates,Client,src/main/java/teammates/storage/search/package-info.java,Storage,Storage,114.25,Storage,90,Storage
teammates,Client,src/main/java/teammates/ui/webapi/GetCourseSectionNamesAction.java,UI,Logic,74.61,UI,95,None
teammates,Client,src/main/java/teammates/ui/webapi/RemindFeedbackSessionSubmissionAction.java,UI,Logic,64.26,UI,60,UI
teammates,Client,src/client/java/teammates/client/scripts/package-info.java,None,None,1,Common,70,None
teammates,Client,src/main/java/teammates/logic/core/AccountsLogic.java,Logic,Logic,60.71,Logic,100,Logic
teammates,Client,src/client/java/teammates/client/scripts/statistics/FileStore.java,None,None,16.78,E2E,70,None
teammates,Client,src/client/java/teammates/client/scripts/DataMigrationForFeedbackSessionMismatchedTimezone.java,None,None,2.44,Storage,60,None
teammates,Client,src/main/java/teammates/ui/request/FeedbackSessionRemindRequest.java,UI,UI,65.55,UI,80,UI
teammates,Client,src/main/java/teammates/storage/entity/CourseStudent.java,Storage,Storage,101.66,Storage,95,Storage
teammates,Client,src/main/java/teammates/storage/search/StudentSearchManager.java,Storage,Storage,101.66,Storage,85,Storage
teammates,Client,src/main/java/teammates/common/datatransfer/FeedbackResultFetchType.java,Common,Common,86.41,Common,90,Common
teammates,Client,src/e2e/java/teammates/e2e/cases/BaseFeedbackQuestionE2ETest.java,E2E,E2E,98.91,E2E,100,E2E
teammates,Client,src/main/java/teammates/ui/webapi/CalculateUsageStatisticsAction.java,UI,Logic,82.08,UI,95,None
teammates,Client,src/e2e/java/teammates/e2e/pageobjects/ErrorReportingModal.java,E2E,E2E,115.55,E2E,100,E2E
teammates,Client,src/main/java/teammates/ui/webapi/DeleteFeedbackSessionAction.java,UI,Logic,74.34,None,30,Logic
teammates,Client,src/main/java/teammates/common/datatransfer/questions/FeedbackContributionQuestionDetails.java,Common,Common,74.07,None,0,Common
teammates,Client,src/main/java/teammates/ui/output/FeedbackResponseData.java,UI,UI,59.73,UI,90,UI
teammates,Client,src/main/java/teammates/ui/webapi/CreateAccountRequestAction.java,UI,Logic,70.85,UI,95,None
teammates,Client,src/main/java/teammates/ui/webapi/DeleteAccountAction.java,UI,Logic,68.54,None,30,None
teammates,Client,src/main/java/teammates/ui/output/InstructorPermissionRole.java,UI,UI,59.6,UI,95,UI
teammates,Client,src/main/java/teammates/storage/api/DatastoreEmulatorRunner.java,Storage,Storage,119.78,None,0,Storage
teammates,Client,src/main/java/teammates/logic/external/RecaptchaService.java,Logic,Logic,74.26,Logic,100,Logic
teammates,Client,src/main/java/teammates/ui/output/FeedbackQuestionData.java,UI,UI,55.68,UI,90,UI
teammates,Client,src/main/java/teammates/ui/webapi/GetStudentAction.java,UI,Logic,76.48,UI,95,None
teammates,Client,src/main/java/teammates/ui/webapi/DeleteDataBundleAction.java,UI,Logic,69.95,UI,90,UI
teammates,Client,src/main/java/teammates/common/util/JsonUtils.java,Common,Common,73.69,Common,90,Common
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/InstructorSearchPageAxeTest.java,E2E,E2E,118.06,E2E,100,E2E
teammates,Client,src/client/java/teammates/client/scripts/DataMigrationForGoogleIdToGmail.java,None,None,4.46,None,50,None
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/AdminNotificationsPageAxeTest.java,E2E,E2E,118.81,E2E,100,E2E
teammates,Client,src/e2e/java/teammates/e2e/cases/InstructorFeedbackEditPageE2ETest.java,E2E,E2E,102.25,E2E,90,E2E
teammates,Client,src/main/java/teammates/ui/request/FeedbackQuestionUpdateRequest.java,UI,UI,62.45,Common,60,UI
teammates,Client,src/client/java/teammates/client/scripts/DataMigrationForUnencryptedKeyForInstructors.java,None,None,3.03,Storage,70,None
teammates,Client,src/main/java/teammates/logic/api/package-info.java,Logic,Logic,75.33,Logic,95,Logic
teammates,Client,src/main/java/teammates/ui/servlets/AuthServlet.java,UI,UI,74.46,UI,80,UI
teammates,Client,src/main/java/teammates/ui/request/MarkNotificationAsReadRequest.java,UI,UI,61.37,UI,80,UI
teammates,Client,src/main/java/teammates/common/datatransfer/attributes/NotificationAttributes.java,Common,Common,73.11,Common,90,Common
teammates,Client,src/e2e/java/teammates/e2e/cases/FeedbackNumScaleQuestionE2ETest.java,E2E,E2E,93.45,E2E,90,E2E
teammates,Client,src/main/java/teammates/common/datatransfer/logs/LogEvent.java,Common,Common,86.73,Common,100,Common
teammates,Client,src/main/java/teammates/ui/servlets/DevServerLoginServlet.java,UI,UI,76.19,UI,90,None
teammates,Client,src/main/java/teammates/logic/external/EmailSenderService.java,Logic,Logic,73.92,Logic,95,Logic
teammates,Client,src/main/java/teammates/ui/output/SessionLinksRecoveryResponseData.java,UI,UI,60.5,UI,70,UI
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackEditPageAxeTest.java,E2E,E2E,117.8,E2E,100,E2E
teammates,Client,src/main/java/teammates/logic/core/FeedbackQuestionsLogic.java,Logic,Logic,83.51,Logic,100,Logic
teammates,Client,src/main/java/teammates/storage/entity/Course.java,Storage,Storage,106.8,Storage,100,Storage
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/InstructorFeedbackReportPageAxeTest.java,E2E,E2E,120.72,E2E,100,E2E
teammates,Client,src/e2e/java/teammates/e2e/cases/FeedbackRubricQuestionE2ETest.java,E2E,E2E,92.59,E2E,100,E2E
teammates,Client,src/client/java/teammates/client/scripts/statistics/package-info.java,None,None,1,Common,80,None
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/InstructorStudentListPageAxeTest.java,E2E,E2E,118.7,E2E,100,E2E
teammates,Client,src/main/java/teammates/logic/core/AccountRequestsLogic.java,Logic,Logic,72.06,Logic,100,Logic
teammates,Client,src/main/java/teammates/ui/webapi/JsonResult.java,UI,UI,58.59,None,20,UI
teammates,Client,src/main/java/teammates/common/datatransfer/questions/FeedbackRankOptionsQuestionDetails.java,Common,Common,77.55,Common,90,Common
teammates,Client,src/main/java/teammates/common/util/TaskWrapper.java,Common,Common,86.34,Common,90,Common
teammates,Client,src/main/java/teammates/ui/webapi/MarkNotificationAsReadAction.java,UI,Logic,66.55,UI,85,None
teammates,Client,src/main/java/teammates/ui/webapi/GetOngoingSessionsAction.java,UI,Logic,72.78,UI,95,UI
teammates,Client,src/main/java/teammates/ui/webapi/EntityNotFoundException.java,UI,UI,60.57,Common,65,Common
teammates,Client,src/main/java/teammates/storage/api/UsageStatisticsDb.java,Storage,Storage,114.25,Storage,95,Storage
teammates,Client,src/main/java/teammates/ui/constants/ApiConst.java,UI,UI,59.17,None,50,Common
teammates,Client,src/e2e/java/teammates/e2e/pageobjects/AdminSessionsPage.java,E2E,E2E,102.25,E2E,100,E2E
teammates,Client,src/client/java/teammates/client/scripts/DataMigrationForSampleGoogleIdInStudentAttributes.java,None,None,2.67,None,30,None
teammates,Client,src/main/java/teammates/ui/webapi/SessionLinksRecoveryAction.java,UI,UI,60.47,None,20,None
teammates,Client,src/main/java/teammates/ui/output/RegenerateKeyData.java,UI,UI,61.12,UI,80,UI
teammates,Client,src/main/java/teammates/ui/request/Intent.java,UI,UI,62.31,UI,80,UI
teammates,Client,src/main/java/teammates/storage/entity/FeedbackResponse.java,Storage,Storage,102.26,Storage,90,Storage
teammates,Client,src/main/java/teammates/logic/external/EmptyEmailService.java,Logic,Logic,73.63,Logic,95,Logic
teammates,Client,src/main/java/teammates/ui/output/SessionVisibleSetting.java,UI,UI,60.84,UI,95,UI
teammates,Client,src/main/java/teammates/ui/servlets/RequestTraceFilter.java,UI,UI,64.04,UI,90,None
teammates,Client,src/main/java/teammates/ui/request/BasicRequest.java,UI,UI,62.16,None,40,UI
teammates,Client,src/main/java/teammates/storage/search/InstructorSearchManager.java,Storage,Storage,106.8,Storage,90,Storage
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/FeedbackResultsPageAxeTest.java,E2E,E2E,117.8,E2E,100,E2E
teammates,Client,src/main/java/teammates/common/datatransfer/SessionResultsBundle.java,Common,Common,106.05,Common,95,Common
teammates,Client,src/main/java/teammates/ui/webapi/UpdateInstructorAction.java,UI,Logic,78.54,UI,100,None
teammates,Client,src/e2e/java/teammates/e2e/cases/FeedbackSubmitPageE2ETest.java,E2E,E2E,94.18,E2E,100,E2E
teammates,Client,src/main/java/teammates/logic/core/package-info.java,Logic,Logic,74.36,Logic,100,Logic
teammates,Client,src/main/java/teammates/common/datatransfer/logs/RequestLogUser.java,Common,Common,86.86,Common,95,Common
teammates,Client,src/main/java/teammates/ui/webapi/FeedbackSessionPublishedEmailWorkerAction.java,UI,Logic,83.02,None,20,None
teammates,Client,src/main/java/teammates/ui/webapi/RegenerateStudentKeyAction.java,UI,Logic,64.26,UI,90,Logic
teammates,Client,src/e2e/java/teammates/e2e/cases/axe/AdminSessionsPageAxeTest.java,E2E,E2E,114.77,E2E,100,E2E
teammates,Client,src/e2e/java/teammates/e2e/pageobjects/InstructorCourseStudentDetailsEditPage.java,E2E,E2E,92.54,E2E,100,E2E
teammates,Client,src/main/java/teammates/ui/output/FeedbackSessionData.java,UI,UI,55.76,UI,90,UI
teammates,Client,src/main/java/teammates/ui/webapi/GetFeedbackQuestionRecipientsAction.java,UI,Logic,76.15,UI,95,UI
teammates,Client,src/main/java/teammates/ui/webapi/RestoreFeedbackSessionAction.java,UI,Logic,75.9,UI,90,None
teammates,Client,src/main/java/teammates/ui/webapi/CompileLogsAction.java,UI,UI,59.05,UI,95,None
teammates,Client,src/main/java/teammates/ui/webapi/SendLoginEmailAction.java,UI,UI,68.27,UI,60,UI
teammates,Client,src/main/java/teammates/ui/webapi/AdminOnlyAction.java,UI,UI,62.27,UI,85,UI
teammates,Client,src/main/java/teammates/logic/core/DeadlineExtensionsLogic.java,Logic,Logic,70.88,Logic,100,Logic
teammates,Client,src/main/java/teammates/storage/api/EntitiesDb.java,Storage,Storage,99.93,Storage,95,Storage
teammates,Client,src/main/java/teammates/storage/api/OfyHelper.java,Storage,Storage,110.15,Storage,95,Storage
teammates,Client,src/e2e/java/teammates/e2e/pageobjects/InstructorFeedbackResultsPage.java,E2E,E2E,77.73,E2E,100,E2E
teammates,Client,src/e2e/java/teammates/e2e/util/package-info.java,E2E,E2E,95.36,E2E,90,E2E
teammates,Client,src/main/java/teammates/logic/core/FeedbackResponseCommentsLogic.java,Logic,Logic,86.18,Logic,100,Logic
